source_row,metadata_rows,local_file,processed_file,sha256,record_tai,record_utc,day,csv_date_unknown_scale,target_si,target_provenance,split,shape,dtype
1422,1422;1423,data/processed/hmi.m_45s.2025.01.07_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.01.07_00_01_30_TAI.magnetogram_processed.npy,a8e8bf96128750e6b4dba64c581c95261718bc79199c49cfdef01a70fb77b497,2025-01-07T00:01:30,2025-01-07T00:00:53.000Z,2025-01-07,2025-01-07 00:00:22.100,2.2900283336639404,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1424,1424,data/processed/hmi.m_45s.2025.01.11_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.01.11_00_01_30_TAI.magnetogram_processed.npy,566a377f59842cae7270f8ece24e95f8cdd6a1e822b0bc765b889ded189c5c28,2025-01-11T00:01:30,2025-01-11T00:00:53.000Z,2025-01-11,2025-01-11 00:00:22.200,2.0885467529296875,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1425,1425;1426;1427;1428,data/processed/hmi.m_45s.2025.01.13_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.01.13_00_01_30_TAI.magnetogram_processed.npy,15c7a67f6c25462a1cbda3bceb93992e6e2b43a068edd136b41b378629c9cd2a,2025-01-13T00:01:30,2025-01-13T00:00:53.000Z,2025-01-13,2025-01-13 00:00:22.200,1.987212896347046,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
1429,1429,data/processed/hmi.m_45s.2025.01.16_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.01.16_00_01_30_TAI.magnetogram_processed.npy,697014d4fc44c8081d4cbc67cad625a2532c9b4e64853386bc3af98195facec5,2025-01-16T00:01:30,2025-01-16T00:00:53.000Z,2025-01-16,2025-01-16 00:00:22.300,2.128833532333374,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1430,1430,data/processed/hmi.m_45s.2025.01.18_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.01.18_00_01_30_TAI.magnetogram_processed.npy,bbdc895ea448e6dc1bf400261c8db1a2a8a0d54283afeacec64aedec712e559f,2025-01-18T00:01:30,2025-01-18T00:00:53.000Z,2025-01-18,2025-01-18 00:00:22.400,2.5081992149353027,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1431,1431;1432,data/processed/hmi.m_45s.2025.01.20_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.01.20_00_01_30_TAI.magnetogram_processed.npy,792ca2a37aa0b076968680c3a5ce34b511edba3d996c0b26d78118cc840571d1,2025-01-20T00:01:30,2025-01-20T00:00:53.000Z,2025-01-20,2025-01-20 00:00:22.500,2.7641236782073975,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1433,1433,data/processed/hmi.m_45s.2025.01.23_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.01.23_00_01_30_TAI.magnetogram_processed.npy,5c842a905e6f138b69546de158294adfc0e8eb91ce68344cfd983ad4bb0333c6,2025-01-23T00:01:30,2025-01-23T00:00:53.000Z,2025-01-23,2025-01-23 00:00:22.600,2.6916444301605225,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1434,1434,data/processed/hmi.m_45s.2025.01.24_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.01.24_00_01_30_TAI.magnetogram_processed.npy,cb0e74ccef9be9e1a1b2ee85c4a1cc0647587f690101260a387442d2cba70f86,2025-01-24T00:01:30,2025-01-24T00:00:53.000Z,2025-01-24,2025-01-24 00:00:22.700,2.5988876819610596,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1435,1435,data/processed/hmi.m_45s.2025.01.27_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.01.27_00_01_30_TAI.magnetogram_processed.npy,09e2254130cd31d4d20421c4beec45b32dea0eea6487fdbc525084a26d83d7ad,2025-01-27T00:01:30,2025-01-27T00:00:53.000Z,2025-01-27,2025-01-27 00:00:22.800,2.0805954933166504,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1436,1436,data/processed/hmi.m_45s.2025.01.28_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.01.28_00_01_30_TAI.magnetogram_processed.npy,5d49d25ceb4129de7aa0fef803df491196cfbca02583d08f09a63743dec9379c,2025-01-28T00:01:30,2025-01-28T00:00:53.000Z,2025-01-28,2025-01-28 00:00:22.900,2.0091354846954346,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1437,1437,data/processed/hmi.m_45s.2025.01.29_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.01.29_00_01_30_TAI.magnetogram_processed.npy,449eaa9ee00083bff78c0f05cbb977db967f9b452dfeb6f83d5a867ea810ff28,2025-01-29T00:01:30,2025-01-29T00:00:53.000Z,2025-01-29,2025-01-29 00:00:23.000,2.009671926498413,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1438,1438,data/processed/hmi.m_45s.2025.01.30_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.01.30_00_01_30_TAI.magnetogram_processed.npy,737cbdac33d4619c87783823bb83be420fc754f3ce3443358f27a220fc3f42aa,2025-01-30T00:01:30,2025-01-30T00:00:53.000Z,2025-01-30,2025-01-30 00:00:23.000,2.099275588989258,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1439,1439,data/processed/hmi.m_45s.2025.01.31_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.01.31_00_01_30_TAI.magnetogram_processed.npy,1c5513eaea043de4ab853571c1467dbadcf93fe7f9ccddab8becb98872d765e3,2025-01-31T00:01:30,2025-01-31T00:00:53.000Z,2025-01-31,2025-01-31 00:00:23.100,2.265143394470215,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1440,1440,data/processed/hmi.m_45s.2025.02.01_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.02.01_00_01_30_TAI.magnetogram_processed.npy,06892207d49b68c9fd9602734965ef23068834af7e823c500d74a8303906b848,2025-02-01T00:01:30,2025-02-01T00:00:53.000Z,2025-02-01,2025-02-01 00:00:23.200,2.379542589187622,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1441,1441;1442;1443;1444,data/processed/hmi.m_45s.2025.02.02_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.02.02_00_01_30_TAI.magnetogram_processed.npy,a425e098e7926a698b2b68aa7f2231212b4204dc18ac81a4fd13d54e86801296,2025-02-02T00:01:30,2025-02-02T00:00:53.000Z,2025-02-02,2025-02-02 00:00:23.200,2.5072991847991943,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1445,1445;1446,data/processed/hmi.m_45s.2025.02.05_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.02.05_00_01_30_TAI.magnetogram_processed.npy,d6cc952c38381861236800aa8af4df2d6208a3c20cba50c4105918ea68862724,2025-02-05T00:01:30,2025-02-05T00:00:53.000Z,2025-02-05,2025-02-05 00:00:23.400,2.5848805904388428,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1447,1447,data/processed/hmi.m_45s.2025.02.06_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.02.06_00_01_30_TAI.magnetogram_processed.npy,79490f64b89590dda6fe3e3d5e22d1384e8f76c93a6885acaa046d2b7b1ea36d,2025-02-06T00:01:30,2025-02-06T00:00:53.000Z,2025-02-06,2025-02-06 00:00:23.500,2.441352605819702,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
1448,1448,data/processed/hmi.m_45s.2025.02.07_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.02.07_00_01_30_TAI.magnetogram_processed.npy,2ba017ca0caab68799929a26a8a6bdff3067eee2dd0fd9a8004485d60e7a5cdb,2025-02-07T00:01:30,2025-02-07T00:00:53.000Z,2025-02-07,2025-02-07 00:00:23.600,2.2922098636627197,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
1449,1449;1450,data/processed/hmi.m_45s.2025.02.11_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.02.11_00_01_30_TAI.magnetogram_processed.npy,ee7d3d1882a118d881d11027ed101eb4d0e66050e82b564e7ec68a7b6cb83769,2025-02-11T00:01:30,2025-02-11T00:00:53.000Z,2025-02-11,2025-02-11 00:00:23.900,2.0176947116851807,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1451,1451;1452,data/processed/hmi.m_45s.2025.02.15_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.02.15_00_01_30_TAI.magnetogram_processed.npy,4b9080896c41e93f3409635b70a77ccd42db275f975a47726d13f1dca4ba5935,2025-02-15T00:01:30,2025-02-15T00:00:53.000Z,2025-02-15,2025-02-15 00:00:24.300,2.4027466773986816,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1453,1453,data/processed/hmi.m_45s.2025.02.17_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.02.17_00_01_30_TAI.magnetogram_processed.npy,1a066ba3a53d9d0e7eb70696c677804b39ccb41843a5babbf3e2ca2cae769619,2025-02-17T00:01:30,2025-02-17T00:00:53.000Z,2025-02-17,2025-02-17 00:00:24.500,2.5535762310028076,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1454,1454,data/processed/hmi.m_45s.2025.02.18_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.02.18_00_01_30_TAI.magnetogram_processed.npy,aa1f9bef1eeb028099d5a69ab04778d4a3f02f066508acf55d32452346a0fc63,2025-02-18T00:01:30,2025-02-18T00:00:53.000Z,2025-02-18,2025-02-18 00:00:24.600,2.532154321670532,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1455,1455,data/processed/hmi.m_45s.2025.02.19_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.02.19_00_01_30_TAI.magnetogram_processed.npy,1436510381447a5c06a713005f99d6f326d53200b916a91a328566ad30f88896,2025-02-19T00:01:30,2025-02-19T00:00:53.000Z,2025-02-19,2025-02-19 00:00:24.700,2.4848520755767822,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1456,1456;1457;1458,data/processed/hmi.m_45s.2025.02.20_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.02.20_00_01_30_TAI.magnetogram_processed.npy,b50fbc1408cbdfb7893cff174c89ff743de4c9eb92b952f31d2546655ba14768,2025-02-20T00:01:30,2025-02-20T00:00:53.000Z,2025-02-20,2025-02-20 00:00:24.900,2.4581074714660645,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1459,1459,data/processed/hmi.m_45s.2025.02.21_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.02.21_00_01_30_TAI.magnetogram_processed.npy,40d3a9c76c0c11a30eb9597a325a00089b0ca7ec3a38bafd3a69c837e0919796,2025-02-21T00:01:30,2025-02-21T00:00:53.000Z,2025-02-21,2025-02-21 00:00:25.000,2.407747507095337,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1460,1460,data/processed/hmi.m_45s.2025.02.22_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.02.22_00_01_30_TAI.magnetogram_processed.npy,fb3c51eaaedeeb8ccb1efa94c3727dfb129a70cc910bf8da0053bfb815ef0849,2025-02-22T00:01:30,2025-02-22T00:00:53.000Z,2025-02-22,2025-02-22 00:00:25.100,2.360248565673828,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
1461,1461;1462,data/processed/hmi.m_45s.2025.02.23_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.02.23_00_01_30_TAI.magnetogram_processed.npy,4a24027194d7980540207a91529d0711b8607bb134d83e664d37e96322112c48,2025-02-23T00:01:30,2025-02-23T00:00:53.000Z,2025-02-23,2025-02-23 00:00:25.200,2.356308698654175,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1463,1463;1464,data/processed/hmi.m_45s.2025.02.24_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.02.24_00_01_30_TAI.magnetogram_processed.npy,19758ae664b922fbd24e09c7751fdc0a703408d6e15b6e1157e648a6e35fe000,2025-02-24T00:01:30,2025-02-24T00:00:53.000Z,2025-02-24,2025-02-24 00:00:25.300,2.3077189922332764,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1465,1465;1466,data/processed/hmi.m_45s.2025.02.25_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.02.25_00_01_30_TAI.magnetogram_processed.npy,66092113c6b9da50220f5deb7102ddca1abb9059ad5c4adbb13019bfd73d378c,2025-02-25T00:01:30,2025-02-25T00:00:53.000Z,2025-02-25,2025-02-25 00:00:25.400,2.256971597671509,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
1467,1467;1468,data/processed/hmi.m_45s.2025.02.26_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.02.26_00_01_30_TAI.magnetogram_processed.npy,abd504e0cb7162dcbc7361d7a5ba51ba3db87010415040f6b9d929d41a220026,2025-02-26T00:01:30,2025-02-26T00:00:53.000Z,2025-02-26,2025-02-26 00:00:25.500,2.2264480590820312,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1469,1469;1470;1471,data/processed/hmi.m_45s.2025.03.01_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.03.01_00_01_30_TAI.magnetogram_processed.npy,b34df7493a080fe77bc825fa4dd301f85f09e215d7ba675ec97b7cf378ae690e,2025-03-01T00:01:30,2025-03-01T00:00:53.000Z,2025-03-01,2025-03-01 00:00:25.900,2.2641241550445557,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1472,1472,data/processed/hmi.m_45s.2025.03.03_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.03.03_00_01_30_TAI.magnetogram_processed.npy,559dec7c24fe42389aa29888786dcf12928d800a4ecce7f700f92e6757d518cb,2025-03-03T00:01:30,2025-03-03T00:00:53.000Z,2025-03-03,2025-03-03 00:00:26.100,2.3566722869873047,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
1473,1473,data/processed/hmi.m_45s.2025.03.05_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.03.05_00_01_30_TAI.magnetogram_processed.npy,aec3c4c0ece9b835a689de9d29575af613fc377a402b9987ace96ae887acccda,2025-03-05T00:01:30,2025-03-05T00:00:53.000Z,2025-03-05,2025-03-05 00:00:26.400,2.2110700607299805,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1474,1474,data/processed/hmi.m_45s.2025.03.07_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.03.07_00_01_30_TAI.magnetogram_processed.npy,6c04224ceb988130bbf6781568c53622aea7cfd956809f2328088e54ae89809e,2025-03-07T00:01:30,2025-03-07T00:00:53.000Z,2025-03-07,2025-03-07 00:00:26.600,2.098572254180908,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1475,1475;1476,data/processed/hmi.m_45s.2025.03.08_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.03.08_00_01_30_TAI.magnetogram_processed.npy,f85489fbb90347625a974ce25fd166b10cf4983af2f8bc682312f024082a457b,2025-03-08T00:01:30,2025-03-08T00:00:53.000Z,2025-03-08,2025-03-08 00:00:26.800,2.0363569259643555,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1477,1477;1478,data/processed/hmi.m_45s.2025.03.09_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.03.09_00_01_30_TAI.magnetogram_processed.npy,3037b647820ccb6bdeadc5f5f93be9b00103bab56fa1844e2e715cffe79f3e0f,2025-03-09T00:01:30,2025-03-09T00:00:53.000Z,2025-03-09,2025-03-09 00:00:26.900,2.0340323448181152,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1479,1479,data/processed/hmi.m_45s.2025.03.11_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.03.11_00_01_30_TAI.magnetogram_processed.npy,5443588803a37611641e29ec31a0f7556f79448cbe5f8c8cd2d90d0d4ff33293,2025-03-11T00:01:30,2025-03-11T00:00:53.000Z,2025-03-11,2025-03-11 00:00:27.100,2.2244155406951904,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1480,1480,data/processed/hmi.m_45s.2025.03.15_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.03.15_00_01_30_TAI.magnetogram_processed.npy,051eb755bdf61ed31375fc27bc39d06bc0c5452fbc51425b25c63b8faabb4edb,2025-03-15T00:01:30,2025-03-15T00:00:53.000Z,2025-03-15,2025-03-15 00:00:27.700,2.4006664752960205,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1481,1481;1482,data/processed/hmi.m_45s.2025.03.17_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.03.17_00_01_30_TAI.magnetogram_processed.npy,f3ad5ccf76a689654c756014cf99018b81c322d619e750a9f23e92708d27bd9c,2025-03-17T00:01:30,2025-03-17T00:00:53.000Z,2025-03-17,2025-03-17 00:00:27.900,2.5489091873168945,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1483,1483,data/processed/hmi.m_45s.2025.03.19_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.03.19_00_01_30_TAI.magnetogram_processed.npy,71814506a6dd0e961a8981b803f5032853c6c64ff60fc614481ae088ace0e7af,2025-03-19T00:01:30,2025-03-19T00:00:53.000Z,2025-03-19,2025-03-19 00:00:28.200,2.407640218734741,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
1484,1484,data/processed/hmi.m_45s.2025.03.20_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.03.20_00_01_30_TAI.magnetogram_processed.npy,f9792040aecf9da0a3fb458a782d909843260203733f062650765984a0fd49fd,2025-03-20T00:01:30,2025-03-20T00:00:53.000Z,2025-03-20,2025-03-20 00:00:28.400,2.3307323455810547,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,selection_validation,"(512, 512)",float32
1485,1485,data/processed/hmi.m_45s.2025.03.21_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.03.21_00_01_30_TAI.magnetogram_processed.npy,b31f2c54b271ec3d49adfc71ad3f820df4614101a891494010ad0f9f054884b6,2025-03-21T00:01:30,2025-03-21T00:00:53.000Z,2025-03-21,2025-03-21 00:00:28.500,2.229553461074829,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1486,1486,data/processed/hmi.m_45s.2025.03.23_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.03.23_00_01_30_TAI.magnetogram_processed.npy,1a6b4567747c48abfdda47c294655414135a9861f5312e951a518b04b4be457b,2025-03-23T00:01:30,2025-03-23T00:00:53.000Z,2025-03-23,2025-03-23 00:00:28.800,2.108985185623169,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1487,1487,data/processed/hmi.m_45s.2025.03.25_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.03.25_00_01_30_TAI.magnetogram_processed.npy,985a59277ef1b07dd8886a7c957fb5f2e69bcc915afb54c3f3525e5d9cdc5cb2,2025-03-25T00:01:30,2025-03-25T00:00:53.000Z,2025-03-25,2025-03-25 00:00:29.100,2.0380795001983643,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1488,1488,data/processed/hmi.m_45s.2025.03.29_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.03.29_00_01_30_TAI.magnetogram_processed.npy,b786d23be3d877d9a51b728d677b69164dd50fd846f0b4edc64cd1d117c92dbc,2025-03-29T00:01:30,2025-03-29T00:00:53.000Z,2025-03-29,2025-03-29 00:00:29.700,2.273571491241455,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1489,1489,data/processed/hmi.m_45s.2025.03.30_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.03.30_00_01_30_TAI.magnetogram_processed.npy,e051620c0b5e03d46775d775bb02d1f3bb6cc5c2617caf2106b44a3b545aceb4,2025-03-30T00:01:30,2025-03-30T00:00:53.000Z,2025-03-30,2025-03-30 00:00:29.800,2.3321211338043213,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1490,1490,data/processed/hmi.m_45s.2025.04.02_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.04.02_00_01_30_TAI.magnetogram_processed.npy,144c35c679e55110da8626e139c3e1addfe328b89795f75a96fe12b426245279,2025-04-02T00:01:30,2025-04-02T00:00:53.000Z,2025-04-02,2025-04-02 00:00:30.200,2.3418188095092773,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1491,1491,data/processed/hmi.m_45s.2025.04.05_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.04.05_00_01_30_TAI.magnetogram_processed.npy,f1a7146bb10eb252c4d238167469dc347bd5ad7dd8e45340f2dfcd77fc5e7697,2025-04-05T00:01:30,2025-04-05T00:00:53.000Z,2025-04-05,2025-04-05 00:00:30.600,2.169060707092285,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1492,1492,data/processed/hmi.m_45s.2025.04.07_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.04.07_00_01_30_TAI.magnetogram_processed.npy,9858236a7a4c5cce08710a9f7d570bc76a08ba4700ee04cd3462d179956df43c,2025-04-07T00:01:30,2025-04-07T00:00:53.000Z,2025-04-07,2025-04-07 00:00:30.900,2.1934330463409424,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1493,1493,data/processed/hmi.m_45s.2025.04.08_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.04.08_00_01_30_TAI.magnetogram_processed.npy,a87cb9d0b871eefd0f7bdd56acd5ab4faa59d987f0fcdd713028a78735fb19c4,2025-04-08T00:01:30,2025-04-08T00:00:53.000Z,2025-04-08,2025-04-08 00:00:31.100,2.0256519317626953,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1494,1494;1495;1496,data/processed/hmi.m_45s.2025.04.09_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.04.09_00_01_30_TAI.magnetogram_processed.npy,00dbc495c9f119f4901ecbb517b9f62d4c1e8efff50a20cd22871c9fc5d71761,2025-04-09T00:01:30,2025-04-09T00:00:53.000Z,2025-04-09,2025-04-09 00:00:31.200,1.9710123538970947,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1497,1497,data/processed/hmi.m_45s.2025.04.13_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.04.13_00_01_30_TAI.magnetogram_processed.npy,18939f9011a35cf5fa9bf662bc255e14d6bd1be58364f2cd335c066f7d3f1ce4,2025-04-13T00:01:30,2025-04-13T00:00:53.000Z,2025-04-13,2025-04-13 00:00:31.800,2.0690202713012695,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
1498,1498;1499,data/processed/hmi.m_45s.2025.04.15_00_01_30_TAI.magnetogram_processed.npy,hmi.m_45s.2025.04.15_00_01_30_TAI.magnetogram_processed.npy,bc6ed416d33ee8897610f8774f9368cd9a75b35c9c7e220b0a3d184dd9c363c8,2025-04-15T00:01:30,2025-04-15T00:00:53.000Z,2025-04-15,2025-04-15 00:00:32.000,1.9908905029296875,stored_original_4096x4096_pixel_percentage_not_recomputed_from_npy,train,"(512, 512)",float32
